race_number,category,place,racer_name,plate_number,points,finish_time,venue,race_date,avg_speed
8,EXPERT C,10,Nate Jacobsen,514,33,0:54:09,Wolf Creek Ranch,2025-06-18,8.3
8,EXPERT C,11,Calvin Cahoon,504,30,0:54:12,Wolf Creek Ranch,2025-06-18,8.3
8,EXPERT C,12,Dan Aldred,539,27,0:54:20,Wolf Creek Ranch,2025-06-18,8.3
8,EXPERT C,13,Jayson Vincent,544,24,0:57:07,Wolf Creek Ranch,2025-06-18,7.8
8,EXPERT C,14,Jesse Sorenson,543,21,1:00:43,Wolf Creek Ranch,2025-06-18,7.4
8,EXPERT C,15,Noah Peterson,542,18,1:05:44,Wolf Creek Ranch,2025-06-18,6.8
8,EXPERT C,16,Mark Bernards,501,15,1:13:07,Wolf Creek Ranch,2025-06-18,6.1
8,EXPERT C,DNF,Tommy Peterson,545,1,,Wolf Creek Ranch,2025-06-18,
8,SPORT A,1,Bryan King,607,80,0:48:08,Wolf Creek Ranch,2025-06-18,8.7
8,SPORT A,2,Brody Smith,613,73,0:49:23,Wolf Creek Ranch,2025-06-18,8.5
8,SPORT A,3,Jensen Paterson,610,66,0:49:24,Wolf Creek Ranch,2025-06-18,8.5
8,SPORT A,4,Landon Larsen,608,59,0:51:04,Wolf Creek Ranch,2025-06-18,8.2
8,SPORT A,5,Darian Bingham,601,54,0:57:43,Wolf Creek Ranch,2025-06-18,7.2
8,SPORT A,6,Becky Blaser,602,49,1:04:37,Wolf Creek Ranch,2025-06-18,6.4
8,SPORT B,1,Jackson Bingham,721,80,0:24:45,Wolf Creek Ranch,2025-06-18,9.1
8,SPORT B,2,Cole Sorenson,718,73,0:27:22,Wolf Creek Ranch,2025-06-18,8.2
8,SPORT B,3,Mattix Thurston,719,66,0:28:30,Wolf Creek Ranch,2025-06-18,7.9
8,SPORT B,4,Paul Mcallister,731,59,0:31:56,Wolf Creek Ranch,2025-06-18,7
8,SPORT B,5,Peter Fitzgerald,730,54,0:33:34,Wolf Creek Ranch,2025-06-18,6.7
8,SPORT B,6,Tyson Widdison,720,49,0:53:36,Wolf Creek Ranch,2025-06-18,4.2
8,SPORT B,7,Jared Payne,716,44,0:56:47,Wolf Creek Ranch,2025-06-18,3.9
8,SPORT B,DNF,Kyden Bernards,701,1,,Wolf Creek Ranch,2025-06-18,
8,SPORT WOMEN,1,Liv Peterson,805,80,0:30:06,Wolf Creek Ranch,2025-06-18,7.4
8,SPORT WOMEN,2,Ariann Apostol,801,73,0:30:07,Wolf Creek Ranch,2025-06-18,7.4
8,SPORT WOMEN,3,Avery Preston,823,66,0:30:09,Wolf Creek Ranch,2025-06-18,7.4
8,SPORT WOMEN,4,Jenna Sorenson,814,59,0:33:54,Wolf Creek Ranch,2025-06-18,6.6
8,SPORT WOMEN,5,Emma Johnson,815,54,0:34:11,Wolf Creek Ranch,2025-06-18,6.5
8,JUNIOR,1,Carter Jones,903,80,0:36:11,Wolf Creek Ranch,2025-06-18,6.2
8,JUNIOR,2,Kyrie Bingham,907,73,0:36:13,Wolf Creek Ranch,2025-06-18,6.2
8,JUNIOR,3,Daxon Greene,919,66,0:36:46,Wolf Creek Ranch,2025-06-18,6.1
8,JUNIOR,4,Matthew Robbins,904,59,0:40:02,Wolf Creek Ranch,2025-06-18,5.6
8,BEGINNER,1,Grant Gibson,1004,80,0:21:37,Wolf Creek Ranch,2025-06-18,8.3
8,BEGINNER,2,Dunken Paterson,1012,73,0:22:14,Wolf Creek Ranch,2025-06-18,8
8,BEGINNER,3,Trey Madsen,1017,66,0:22:59,Wolf Creek Ranch,2025-06-18,7.8
8,BEGINNER,4,Jay Jacobsen,1000,59,0:23:01,Wolf Creek Ranch,2025-06-18,7.8
8,BEGINNER,5,Julianna Titsworth,1025,54,0:24:10,Wolf Creek Ranch,2025-06-18,7.4
8,BEGINNER,6,Moses Mcallister,1031,49,0:25:05,Wolf Creek Ranch,2025-06-18,7.1
8,BEGINNER,7,Eliza Miller,1011,44,0:25:07,Wolf Creek Ranch,2025-06-18,7.1
8,BEGINNER,8,Crosby Tucker,1014,39,0:26:56,Wolf Creek Ranch,2025-06-18,6.6
8,BEGINNER,9,Cooper Jones,1006,36,0:27:07,Wolf Creek Ranch,2025-06-18,6.6
8,BEGINNER,10,Scott Jones,1005,33,0:32:28,Wolf Creek Ranch,2025-06-18,5.5
8,BEGINNER,11,Quinn Paterson,1022,30,0:37:23,Wolf Creek Ranch,2025-06-18,4.8
8,BEGINNER,12,Reed Jacobsen,1021,27,0:39:56,Wolf Creek Ranch,2025-06-18,4.5
8,BEGINNER,DNF,Elisabeth Mcallister,1030,1,,Wolf Creek Ranch,2025-06-18,
9,PRO,1,Jude Marsden,14,80,1:00:40,Sundance,2025-07-09,11.2
9,PRO,2,Henry Stevens,19,73,1:00:40,Sundance,2025-07-09,11.2
9,PRO,3,Chris Holley,11,66,1:02:19,Sundance,2025-07-09,10.9
9,PRO,4,Andrew Conover,2,59,1:03:55,Sundance,2025-07-09,10.7
9,PRO,5,Haydon Cooper,37,54,1:06:26,Sundance,2025-07-09,10.3
9,PRO,6,Hendrick Wussow,41,49,1:06:41,Sundance,2025-07-09,10.2
9,PRO,7,Jacob Miller,17,44,1:08:43,Sundance,2025-07-09,9.9
9,PRO,8,James Parkinson,32,39,1:10:53,Sundance,2025-07-09,9.6
9,PRO,9,Mark Tuttle,33,36,1:11:08,Sundance,2025-07-09,9.6
9,PRO,10,Byron Ray,40,33,1:11:38,Sundance,2025-07-09,9.5
9,PRO,11,Lincoln Goodwin,39,30,1:20:10,Sundance,2025-07-09,8.5
9,SEMI-PRO,1,Reed Evans,136,80,0:58:41,Sundance,2025-07-09,10.3
9,SEMI-PRO,2,Val Gibson,100,73,1:03:54,Sundance,2025-07-09,9.5
9,SEMI-PRO,3,Matt Frisby,106,66,1:05:47,Sundance,2025-07-09,9.2
9,SEMI-PRO,4,Dan Nelson,102,59,1:06:12,Sundance,2025-07-09,9.1
9,SEMI-PRO,5,Tavin Bussio,132,54,1:08:28,Sundance,2025-07-09,8.8
9,SEMI-PRO,6,Wyatt Chambers,135,49,1:08:47,Sundance,2025-07-09,8.8
9,SEMI-PRO,7,Brady Tucker,116,44,1:10:30,Sundance,2025-07-09,8.6
9,SEMI-PRO,8,Ashton Webster,115,39,1:11:52,Sundance,2025-07-09,8.4
9,SEMI-PRO,9,Woody,0,36,1:16:37,Sundance,2025-07-09,7.9
9,EXPERT A,1,Charlie Severson,218,80,0:50:32,Sundance,2025-07-09,9.6
9,EXPERT A,2,Asher Anderson,260,73,0:51:40,Sundance,2025-07-09,9.4
9,EXPERT A,3,Adam Pulley,247,66,0:52:27,Sundance,2025-07-09,9.3
9,EXPERT A,4,Lewis Stewart,220,59,0:53:40,Sundance,2025-07-09,9
9,EXPERT A,5,Kimball Gay,257,54,0:53:47,Sundance,2025-07-09,9
9,EXPERT A,6,Tres Strother,264,49,0:54:39,Sundance,2025-07-09,8.9
9,EXPERT A,7,Taylor Allred,202,44,0:54:48,Sundance,2025-07-09,8.9
9,EXPERT A,8,Cody Shepherd,219,39,0:54:58,Sundance,2025-07-09,8.8
9,EXPERT A,9,Willie Nelson,262,36,0:56:12,Sundance,2025-07-09,8.6
9,EXPERT A,10,Wilder Correll,261,33,0:56:44,Sundance,2025-07-09,8.5
9,EXPERT A,11,Gregory Jacobs,606,30,0:57:16,Sundance,2025-07-09,8.5
9,EXPERT A,12,Nathanicus Clarkmaster,200,27,0:57:39,Sundance,2025-07-09,8.4
9,EXPERT A,13,Nick Birch,240,24,0:58:27,Sundance,2025-07-09,8.3
9,EXPERT A,14,Benjamin Preece,263,21,1:00:04,Sundance,2025-07-09,8.1
9,EXPERT A,15,Mike Madsen,213,18,1:00:21,Sundance,2025-07-09,8
9,EXPERT A,16,Ben Severson,232,15,1:01:12,Sundance,2025-07-09,7.9
9,EXPERT A,17,Josey Apostol,0,12,1:05:19,Sundance,2025-07-09,7.4
9,EXPERT A,18,Joshua Adams,259,9,1:06:42,Sundance,2025-07-09,7.3
9,EXPERT A,DNF,Jordan Thurston,201,1,,Sundance,2025-07-09,
9,PRO/EXPERT WOMEN,1,Kc Holley,320,80,0:56:30,Sundance,2025-07-09,8.6
9,PRO/EXPERT WOMEN,2,Kadence Preston,303,73,0:56:53,Sundance,2025-07-09,8.5
9,PRO/EXPERT WOMEN,3,Kristi Mcilmoil,310,66,1:00:06,Sundance,2025-07-09,8.1
9,PRO/EXPERT WOMEN,4,Rachel Miller,301,59,1:01:25,Sundance,2025-07-09,7.9
9,PRO/EXPERT WOMEN,5,Brynlee Bingham,302,54,1:05:36,Sundance,2025-07-09,7.4
9,PRO/EXPERT WOMEN,6,Maya Hood,332,49,1:10:37,Sundance,2025-07-09,6.9
9,PRO/EXPERT WOMEN,7,Hillary Brown,305,44,1:25:20,Sundance,2025-07-09,5.7
9,EXPERT B,1,Jaden Webster,415,80,0:42:55,Sundance,2025-07-09,9.5
9,EXPERT B,2,John D. Mcilmoil,409,73,0:45:55,Sundance,2025-07-09,8.9
9,EXPERT B,3,John Mcilmoil,410,66,0:48:09,Sundance,2025-07-09,8.5
9,EXPERT B,4,Cory Larsen,401,59,0:48:43,Sundance,2025-07-09,8.4
9,EXPERT B,5,Thomas Hansen,404,54,0:49:50,Sundance,2025-07-09,8.2
9,EXPERT B,6,Tyler Perry,412,49,0:50:50,Sundance,2025-07-09,8
9,EXPERT B,7,Beckam Zobrist,417,44,0:51:22,Sundance,2025-07-09,7.9
9,EXPERT B,8,Jacob Barton,443,39,0:52:11,Sundance,2025-07-09,7.8
9,EXPERT B,9,Tyler Webster,416,36,0:52:42,Sundance,2025-07-09,7.7
9,EXPERT C,1,Shane Jenson,522,80,0:48:24,Sundance,2025-07-09,8.4
9,EXPERT C,2,Levi Blumer,540,73,0:48:54,Sundance,2025-07-09,8.3
9,EXPERT C,3,Ian Beaty,500,66,0:51:57,Sundance,2025-07-09,7.8
9,EXPERT C,4,Jerry Brown,503,59,0:52:36,Sundance,2025-07-09,7.7
9,EXPERT C,5,Brian Blumer,528,54,0:54:28,Sundance,2025-07-09,7.5
9,EXPERT C,6,Cole Gonsalves,512,49,0:55:38,Sundance,2025-07-09,7.3
9,EXPERT C,7,Kerry Smith,518,44,0:55:39,Sundance,2025-07-09,7.3
9,EXPERT C,8,Nate Jacobsen,514,39,0:58:11,Sundance,2025-07-09,7
9,EXPERT C,9,Johnnie Gonsalves,511,36,0:58:11,Sundance,2025-07-09,7
9,EXPERT C,10,Matt Barton,546,33,0:58:22,Sundance,2025-07-09,7
9,EXPERT C,11,Matt Stewart,519,30,0:59:22,Sundance,2025-07-09,6.9
9,EXPERT C,12,Jayson Vincent,544,27,1:00:00,Sundance,2025-07-09,6.8
9,EXPERT C,13,Dallan Schmidt,547,24,1:01:20,Sundance,2025-07-09,6.6
9,EXPERT C,14,Calvin Cahoon,504,21,1:02:54,Sundance,2025-07-09,6.5
9,EXPERT C,DNF,Sean Bujold,529,1,,Sundance,2025-07-09,
9,SPORT A,1,Landon Larsen,608,80,0:37:16,Sundance,2025-07-09,7.7
9,SPORT A,2,Jackson Bingham,633,73,0:37:17,Sundance,2025-07-09,7.7
9,SPORT A,3,Dane Goodwin,634,66,0:38:17,Sundance,2025-07-09,7.5
9,SPORT A,4,Jensen Paterson,610,59,0:41:11,Sundance,2025-07-09,7
9,SPORT A,5,Becky Blaser,602,54,0:53:10,Sundance,2025-07-09,5.4
9,SPORT B,1,David Rodriguez,729,80,0:35:50,Sundance,2025-07-09,8.1
9,SPORT B,2,Christian van Orman,905,73,0:38:03,Sundance,2025-07-09,7.6
9,SPORT B,3,Cole Sorenson,718,66,0:40:10,Sundance,2025-07-09,7.2
9,SPORT B,4,Mattix Thurston,719,59,0:42:00,Sundance,2025-07-09,6.9
9,SPORT B,5,Isaac Miller,714,54,0:42:10,Sundance,2025-07-09,6.8
9,SPORT B,6,Troy Johansson,710,49,0:49:03,Sundance,2025-07-09,5.9
9,SPORT B,7,Richard Matheson,713,44,0:49:56,Sundance,2025-07-09,5.8
9,SPORT B,8,Jared Payne,716,39,0:55:45,Sundance,2025-07-09,5.2
9,SPORT B,DNF,Camilla Jacobsen,706,1,,Sundance,2025-07-09,
9,SPORT WOMEN,1,Avery Preston,823,80,0:43:24,Sundance,2025-07-09,6.6
9,SPORT WOMEN,2,Jenna Sorenson,814,73,0:45:24,Sundance,2025-07-09,6.3
9,SPORT WOMEN,3,Ariann Apostol,801,66,0:50:40,Sundance,2025-07-09,5.7
9,SPORT WOMEN,4,Linda Matheson,802,59,0:57:55,Sundance,2025-07-09,5
9,JUNIOR,1,Kyrie Bingham,907,80,0:44:19,Sundance,2025-07-09,4.7
9,BEGINNER,1,Dunken Paterson,1012,80,0:24:12,Sundance,2025-07-09,7
9,BEGINNER,2,Eliza Miller,1011,73,0:24:52,Sundance,2025-07-09,6.8
9,BEGINNER,3,Trey Madsen,1017,66,0:26:51,Sundance,2025-07-09,6.3
9,BEGINNER,4,Crosby Tucker,1014,59,0:31:05,Sundance,2025-07-09,5.5
9,BEGINNER,5,Jay Jacobsen,1000,54,0:32:49,Sundance,2025-07-09,5.2
9,BEGINNER,6,Quinn Paterson,1022,49,0:45:54,Sundance,2025-07-09,3.7
10,PRO,1,Jude Marsden,14,160,1:00:09,Euclid,2025-07-23,12
10,PRO,2,Tanner Gillespie,9,146,1:00:09,Euclid,2025-07-23,12
10,PRO,3,Jacob Miller,17,132,1:04:19,Euclid,2025-07-23,11.2
10,PRO,4,James Parkinson,32,118,1:05:05,Euclid,2025-07-23,11.1
10,PRO,5,Scott Preston,16,108,1:06:14,Euclid,2025-07-23,10.9
10,PRO,6,Thomas Cahoon,6,98,1:14:57,Euclid,2025-07-23,9.6
10,PRO,DNF,Jamison Burton,5,2,,Euclid,2025-07-23,
10,PRO,DNF,Mark Tuttle,33,2,,Euclid,2025-07-23,
10,SEMI-PRO,1,Nate Miller,101,160,0:57:47,Euclid,2025-07-23,11
10,SEMI-PRO,2,Val Gibson,100,146,0:59:27,Euclid,2025-07-23,10.7
10,SEMI-PRO,3,Duncan Rich,137,132,0:59:59,Euclid,2025-07-23,10.6
10,SEMI-PRO,4,Brandon Smith,125,118,1:00:14,Euclid,2025-07-23,10.6
10,SEMI-PRO,5,Brady Tucker,116,108,1:00:31,Euclid,2025-07-23,10.5
10,SEMI-PRO,6,Pete Sabey,138,98,1:01:12,Euclid,2025-07-23,10.4
10,SEMI-PRO,7,Matt Frisby,106,88,1:02:44,Euclid,2025-07-23,10.1
10,SEMI-PRO,8,Woody,0,78,1:03:12,Euclid,2025-07-23,10.1
10,SEMI-PRO,9,Dan Nelson,102,72,1:04:32,Euclid,2025-07-23,9.9
10,EXPERT A,1,Taylor Allred,202,160,0:49:06,Euclid,2025-07-23,10.5
10,EXPERT A,2,Charlie Severson,218,146,0:50:31,Euclid,2025-07-23,10.2
10,EXPERT A,3,Cade Matheson,214,132,0:50:54,Euclid,2025-07-23,10.1
10,EXPERT A,4,Lewis Stewart,220,118,0:51:58,Euclid,2025-07-23,9.9
10,EXPERT A,5,Cody Shepherd,219,108,0:52:14,Euclid,2025-07-23,9.8
10,EXPERT A,6,Austin Gunther,245,98,0:52:42,Euclid,2025-07-23,9.7
10,EXPERT A,7,Nick Birch,240,88,0:53:08,Euclid,2025-07-23,9.7
10,EXPERT A,8,Micah Wilkerson,269,78,0:53:16,Euclid,2025-07-23,9.6
10,EXPERT A,9,Talan Reese,231,72,0:53:22,Euclid,2025-07-23,9.6
10,EXPERT A,10,Brecken Larrabee,267,66,0:54:41,Euclid,2025-07-23,9.4
10,EXPERT A,11,Gregory Jacobs,606,60,0:55:16,Euclid,2025-07-23,9.3
10,EXPERT A,12,Cameron Gibby,208,54,0:55:57,Euclid,2025-07-23,9.2
10,EXPERT A,13,Mike Madsen,213,48,0:56:00,Euclid,2025-07-23,9.2
10,EXPERT A,14,Nathanicus Clarkmaster,200,42,0:56:15,Euclid,2025-07-23,9.1
10,EXPERT A,15,Benjamin Preece,263,36,0:56:17,Euclid,2025-07-23,9.1
10,EXPERT A,16,Gage Thurgood,268,30,0:57:17,Euclid,2025-07-23,9
10,EXPERT A,17,Chase Drown,265,24,0:57:17,Euclid,2025-07-23,9
10,EXPERT A,18,Owen Hardcastle,252,18,1:00:20,Euclid,2025-07-23,8.5
10,EXPERT A,19,Jimmer Hare,266,14,1:04:26,Euclid,2025-07-23,8
10,EXPERT A,DNF,Jordan Thurston,201,2,,Euclid,2025-07-23,
10,PRO/EXPERT WOMEN,1,Kadence Preston,303,160,0:47:42,Euclid,2025-07-23,9.8
10,PRO/EXPERT WOMEN,2,Avery Larrabee,339,146,0:47:56,Euclid,2025-07-23,9.7
10,PRO/EXPERT WOMEN,3,Rachel Miller,301,132,0:52:05,Euclid,2025-07-23,8.9
10,PRO/EXPERT WOMEN,4,Brynlee Bingham,302,118,0:54:32,Euclid,2025-07-23,8.5
10,PRO/EXPERT WOMEN,5,Rachel Tucker,326,108,1:00:31,Euclid,2025-07-23,7.7
10,PRO/EXPERT WOMEN,6,Maya Hood,332,98,1:02:51,Euclid,2025-07-23,7.4
10,PRO/EXPERT WOMEN,7,Adilyn Preece,340,88,1:04:53,Euclid,2025-07-23,7.2
10,PRO/EXPERT WOMEN,8,Hillary Brown,305,78,1:15:50,Euclid,2025-07-23,6.1
10,PRO/EXPERT WOMEN,DNF,Alta Miller,311,2,,Euclid,2025-07-23,
10,EXPERT B,1,Corey Larrabee,445,160,0:44:35,Euclid,2025-07-23,10.4
10,EXPERT B,2,Dallan Robbins,424,146,0:48:49,Euclid,2025-07-23,9.5
10,EXPERT B,3,Conner Jones,406,132,0:48:52,Euclid,2025-07-23,9.5
10,EXPERT B,4,Cory Larsen,401,118,0:48:54,Euclid,2025-07-23,9.5
10,EXPERT B,5,Tyler Perry,412,108,0:51:35,Euclid,2025-07-23,9
10,EXPERT B,6,Jacob Barton,443,98,0:53:33,Euclid,2025-07-23,8.7
10,EXPERT B,7,Sven Hansen,444,88,0:55:48,Euclid,2025-07-23,8.3
10,EXPERT B,8,Ben Marsden,423,78,0:58:45,Euclid,2025-07-23,7.9
10,EXPERT B,9,James Mangelson,446,72,1:00:27,Euclid,2025-07-23,7.7
10,EXPERT B,10,Kolby Bernards,402,66,1:08:22,Euclid,2025-07-23,6.8
10,EXPERT B,11,Marc Watterson,449,60,1:15:26,Euclid,2025-07-23,6.2
10,EXPERT B,12,Fallyn Silcox,448,54,1:25:33,Euclid,2025-07-23,5.4
10,EXPERT B,13,Aspen Silcox,447,48,1:28:56,Euclid,2025-07-23,5.2
10,EXPERT C,1,Levi Blumer,540,160,0:48:03,Euclid,2025-07-23,9.7
10,EXPERT C,2,Jerry Brown,503,146,0:48:32,Euclid,2025-07-23,9.6
10,EXPERT C,3,Shane Jenson,522,132,0:49:51,Euclid,2025-07-23,9.3
10,EXPERT C,4,Brian Kaluf,548,118,0:52:11,Euclid,2025-07-23,8.9
10,EXPERT C,5,Ian Beaty,500,108,0:53:10,Euclid,2025-07-23,8.8
10,EXPERT C,6,Matt Stewart,519,98,0:53:58,Euclid,2025-07-23,8.6
10,EXPERT C,7,Kerry Smith,518,88,0:54:38,Euclid,2025-07-23,8.5
10,EXPERT C,8,Matt Barton,546,78,0:55:01,Euclid,2025-07-23,8.5
10,EXPERT C,9,Cole Gonsalves,512,72,0:55:44,Euclid,2025-07-23,8.3
10,EXPERT C,10,Calvin Cahoon,504,66,0:57:53,Euclid,2025-07-23,8
10,EXPERT C,11,Jayson Vincent,544,60,0:59:19,Euclid,2025-07-23,7.8
10,EXPERT C,12,Royson Sargent,1034,54,0:59:27,Euclid,2025-07-23,7.8
10,EXPERT C,13,Johnnie Gonsalves,511,48,0:59:54,Euclid,2025-07-23,7.8
10,EXPERT C,14,Nate Jacobsen,514,42,1:02:37,Euclid,2025-07-23,7.4
10,EXPERT C,15,Brian Stastny,523,36,1:02:50,Euclid,2025-07-23,7.4
10,EXPERT C,16,Cyson Preece,549,30,1:04:03,Euclid,2025-07-23,7.3
10,EXPERT C,17,Parker West,550,24,1:06:13,Euclid,2025-07-23,7
10,SPORT A,1,Jackson Bingham,633,160,0:43:41,Euclid,2025-07-23,8.7
10,SPORT A,2,Landon Larsen,608,146,0:44:40,Euclid,2025-07-23,8.5
10,SPORT A,3,Bryan King,607,132,0:46:12,Euclid,2025-07-23,8.2
10,SPORT A,4,Jensen Paterson,610,118,0:48:44,Euclid,2025-07-23,7.8
10,SPORT A,5,Scott Matheson,636,108,0:49:50,Euclid,2025-07-23,7.6
10,SPORT A,6,Jarom Olson,637,98,0:50:09,Euclid,2025-07-23,7.5
10,SPORT A,7,Wyatt Dawson,615,88,0:55:28,Euclid,2025-07-23,6.8
10,SPORT A,8,Hunter Jeppson,618,78,0:56:27,Euclid,2025-07-23,6.7
10,SPORT A,9,Becky Blaser,602,72,1:04:26,Euclid,2025-07-23,5.9
10,SPORT A,10,Tyler Bate,635,66,1:11:31,Euclid,2025-07-23,5.3
10,SPORT B,1,Mattix Thurston,719,160,0:39:07,Euclid,2025-07-23,8.5
10,SPORT B,2,Cole Sorenson,718,146,0:41:15,Euclid,2025-07-23,8
10,SPORT B,3,Dawson Peterson,736,132,0:45:53,Euclid,2025-07-23,7.2
10,SPORT B,4,Jared Payne,716,118,0:45:56,Euclid,2025-07-23,7.2
10,SPORT B,5,Peter Fitzgerald,730,108,0:46:46,Euclid,2025-07-23,7.1
10,SPORT B,6,Atticus Shepherd,738,98,0:48:16,Euclid,2025-07-23,6.8
10,SPORT B,7,Raymond Fitzgerald,733,88,0:48:57,Euclid,2025-07-23,6.8
10,SPORT B,8,Charlie Rich,737,78,0:50:54,Euclid,2025-07-23,6.5
10,SPORT B,9,Kyden Bernards,701,72,0:54:20,Euclid,2025-07-23,6.1
10,SPORT B,10,James Cahoon,702,66,0:54:53,Euclid,2025-07-23,6
10,SPORT B,11,Richard Matheson,713,60,0:58:55,Euclid,2025-07-23,5.6
10,SPORT B,DNF,Camilla Jacobsen,706,2,,Euclid,2025-07-23,
10,SPORT B,DNF,Tristan Fitzgerald,734,2,,Euclid,2025-07-23,
10,SPORT B,DNF,Jeffrey Johnson,735,2,,Euclid,2025-07-23,
10,SPORT WOMEN,1,Ariann Apostol,801,160,0:40:29,Euclid,2025-07-23,8.2
10,SPORT WOMEN,2,Avery Preston,823,146,0:41:24,Euclid,2025-07-23,8
10,SPORT WOMEN,3,Jordyn Ernst,824,132,0:44:04,Euclid,2025-07-23,7.5
10,SPORT WOMEN,4,Avery Preece,825,118,0:46:22,Euclid,2025-07-23,7.1
10,SPORT WOMEN,5,Sydney Reese,804,108,0:50:59,Euclid,2025-07-23,6.5
10,SPORT WOMEN,6,Kimee Stolle,826,98,0:51:34,Euclid,2025-07-23,6.4
10,SPORT WOMEN,7,Ellie Anderson,806,88,0:56:46,Euclid,2025-07-23,5.8
10,SPORT WOMEN,8,Jane Jeppson,807,78,0:56:47,Euclid,2025-07-23,5.8
10,SPORT WOMEN,9,Linda Matheson,802,72,0:57:55,Euclid,2025-07-23,5.7
10,SPORT WOMEN,10,Rebecca Watterson,827,66,0:59:34,Euclid,2025-07-23,5.5
10,SPORT WOMEN,11,Elizabeth Johnson,818,60,1:00:33,Euclid,2025-07-23,5.4
10,JUNIOR,1,Tanner West,921,160,0:22:44,Euclid,2025-07-23,9.2
10,JUNIOR,2,Kolton Preece,923,146,0:22:46,Euclid,2025-07-23,9.2
10,JUNIOR,3,Kyrie Bingham,907,132,0:33:22,Euclid,2025-07-23,6.2
10,JUNIOR,4,Callie Kolste,920,118,0:38:18,Euclid,2025-07-23,5.4
10,JUNIOR,5,Matthew Robbins,904,108,0:46:46,Euclid,2025-07-23,4.4
10,JUNIOR,DNF,James Peterson,1033,2,,Euclid,2025-07-23,
10,BEGINNER,1,Grant Gibson,1004,160,0:24:03,Euclid,2025-07-23,9.3
10,BEGINNER,2,Trey Madsen,1017,146,0:24:03,Euclid,2025-07-23,9.3
10,BEGINNER,3,Eliza Miller,1011,132,0:25:04,Euclid,2025-07-23,8.9
10,BEGINNER,4,Dunken Paterson,1012,118,0:25:36,Euclid,2025-07-23,8.7
10,BEGINNER,5,Asher Burton,1002,108,0:27:10,Euclid,2025-07-23,8.2
10,BEGINNER,6,Crosby Tucker,1014,98,0:27:36,Euclid,2025-07-23,8.1
10,BEGINNER,7,Jay Jacobsen,1000,88,0:31:00,Euclid,2025-07-23,7.2
10,BEGINNER,8,Jack Cook,1032,78,0:31:27,Euclid,2025-07-23,7.1
10,BEGINNER,9,Dan Kerman,1026,72,0:32:01,Euclid,2025-07-23,7
10,BEGINNER,10,Cooper Jones,1006,66,0:32:46,Euclid,2025-07-23,6.8
10,BEGINNER,11,Nathan Kerman,1010,60,0:39:39,Euclid,2025-07-23,5.6
10,BEGINNER,12,Amy Kerman,1008,54,0:40:58,Euclid,2025-07-23,5.4
10,BEGINNER,DNF,Isaac Kerman,1007,2,,Euclid,2025-07-23,
,Pro/Expert Men,3,Kenny Jones,19,,0:50:24,Soldier Hollow,2005-05-25,
,Pro/Expert Men,4,Kenny Jones,19,,1:05:59,Sundance,2005-06-15,
,Pro/Expert Men,5,Kenny Jones,19,,0:51:47,Soldier Hollow,2005-06-22,
,Pro/Expert Men,2,Kenny Jones,19,,0:37:06,Soldier Hollow,2005-07-07,
,Pro/Expert Men,3,Kenny Jones,19,,1:03:43,Sundance,2005-07-14,
,Pro/Expert Men,1,Kenny Jones,19,,0:52:07,Soldier Hollow,2005-07-21,
,Pro/Expert Men,4,Kenny Jones,19,,1:05:59,Sundance,2005-07-28,
,Pro/Expert Men,5,Kenny Jones,19,,0:50:23,Soldier Hollow,2005-08-03,
,Pro/Expert Men,3,Kenny Jones,19,,0:50:51,Soldier Hollow,2005-08-17,
,Pro/Expert Men,5,Kenny Jones,19,,1:09:20,Sundance,2005-08-24,
,Pro/Expert Men,4,Kenny Jones,19,,0:37:09,Soldier Hollow,2005-08-31,
,Pro/Expert Men,2,Alex Grant,12,,0:48:36,Soldier Hollow,2005-05-25,
,Pro/Expert Men,1,Alex Grant,12,,1:01:38,Sundance,2005-06-15,
,Pro/Expert Men,1,Alex Grant,12,,0:59:27,Sundance,2005-06-29,
,Pro/Expert Men,1,Alex Grant,12,,1:00:44,Sundance,2005-07-14,
,Pro/Expert Men,1,Alex Grant,12,,1:03:50,Sundance,2005-08-10,
,Pro/Expert Men,1,Alex Grant,12,,0:47:14,Soldier Hollow,2005-08-17,
,Pro/Expert Men,dnf,Alex Grant,12,,dnf,Sundance,2005-08-24,
,Pro/Expert Men,3,Alex Grant,12,,0:35:07,Soldier Hollow,2005-08-31,
,Pro/Expert Men,5,Stewart Goodwin,22,,0:58:01,Soldier Hollow,2005-05-25,
,Pro/Expert Men,8,Stewart Goodwin,22,,1:12:38,Sundance,2005-06-15,
,Pro/Expert Men,10,Stewart Goodwin,22,,0:57:33,Soldier Hollow,2005-06-22,
,Pro/Expert Men,5,Stewart Goodwin,22,,0:39:56,Soldier Hollow,2005-07-07,
,Pro/Expert Men,8,Stewart Goodwin,22,,1:13:06,Sundance,2005-07-14,
,Pro/Expert Men,3,Stewart Goodwin,22,,0:56:07,Soldier Hollow,2005-07-21,
,Pro/Expert Men,7,Stewart Goodwin,22,,1:09:36,Sundance,2005-07-28,
,Pro/Expert Men,6,Stewart Goodwin,22,,0:51:48,Soldier Hollow,2005-08-03,
,Pro/Expert Men,3,Stewart Goodwin,22,,1:07:52,Sundance,2005-08-10,
,Pro/Expert Men,2,Stewart Goodwin,22,,0:50:33,Soldier Hollow,2005-08-17,
,Pro/Expert Men,3,Stewart Goodwin,22,,1:07:27,Sundance,2005-08-24,
